reviewerID,asin,reviewText,overall,reviewTime
A37D9UFQIO09G9,B000005YLA,,5,"08 23, 1998"
AX4FD4VYQJUEP,B000005YVB,,5,"08 23, 1998"
A2SWU0YKQ0ZYEB,B000005ZD6,,4,"08 23, 1998"
AHEJO3YYJWZHI,B000005ZFF,,5,"08 23, 1998"
A5ZGLS7KRBYV2,B000005ZKM,,5,"08 23, 1998"
A3ME7C4EN8CSXH,B000005ZWY,,2,"08 23, 1998"
A9C414HB69VWG,B000006045,,5,"08 23, 1998"
A3IC2CLJYUWOAA,B0000060ZI,,4,"08 23, 1998"
A3CXLHWT39SX4Z,782009123,,5,"08 23, 1998"
A1SS9464C4YOL,792151712,,5,"08 23, 1998"
A3OIBSI40QBOX,792151712,,2,"08 23, 1998"
AZQURQVJJ21VB,5550686953,,5,"08 23, 1998"
A1VOSDRFBUQZOI,764001035,,4,"08 23, 1998"
A3I8T56AWFI3RI,767802470,,5,"08 23, 1998"
A3N3GNVHFZZ6N1,767802659,,2,"08 23, 1998"
AWOVFTVMVQR87,B000000DP9,,5,"08 23, 1998"
AUPNUC0KT39SC,B000000E2E,,5,"08 23, 1998"
AJB72SEU11O8E,B000000E5A,,5,"08 23, 1998"
A2LV30ME41PU96,B000000EHY,,5,"08 23, 1998"
A1RPTVW5VEOSI,B000000EJN,,5,"08 23, 1998"
A29RERLIEI3HEO,B000000EVL,,5,"08 23, 1998"
A1U8BON4IN8MUP,B000000FUE,,4,"08 23, 1998"
A3IC2CLJYUWOAA,B000000H46,,4,"08 23, 1998"
A3IC2CLJYUWOAA,B000000H49,,5,"08 23, 1998"
AHEJO3YYJWZHI,B000000H4N,,5,"08 23, 1998"
A3IC2CLJYUWOAA,B000000H5J,,5,"08 23, 1998"
A3DLQ987NNB8KA,B000000H5V,,5,"08 23, 1998"
A1PN6RYUQ1LOAD,B000000H97,,5,"08 23, 1998"
A3KMHD8QZ5P5X2,B000000HP1,,5,"08 23, 1998"
A2GR2TK7ED5XYA,B000000IRG,,5,"08 23, 1998"
A3CQ185QRF5T12,B000000IVW,,5,"08 23, 1998"
AJB72SEU11O8E,B000000MW6,,3,"08 23, 1998"
A26NSXMURHHOYL,B000000NNF,,5,"08 23, 1998"
A3OF2JGG80LJX4,B000000O6K,,5,"08 23, 1998"
A2N4KKUGDY047R,B000000O9Q,,3,"08 23, 1998"
A2OH24N0YEC0NI,B000000OD6,,2,"08 23, 1998"
A2B9L2LYKXC56L,B000000OEM,,5,"08 23, 1998"
A18OGXFDBTPVG7,B000000OFB,,4,"08 23, 1998"
A2P0TZSCDGIZ57,B000000OMJ,,5,"08 23, 1998"
A3T2YB9AR3KDMJ,B000000OPU,,5,"08 23, 1998"
A19WTSKG0BX7O4,B000000OQL,,4,"08 23, 1998"
A3HMWAHKTOVITE,B0000035EX,,4,"08 23, 1998"
A2AU2HM2MW8KDQ,B0000035JZ,,5,"08 23, 1998"
A1SSPBNLY5LH4C,B0000036T3,,5,"08 23, 1998"
A3O82G2S9OW5SN,B00000395X,,5,"08 23, 1998"
A3GS2CC0KF8R0L,B000003BBU,,5,"08 23, 1998"
AQP1VPK16SVWM,B000003BD0,,4,"08 23, 1998"
AXAEFCS4EQYUI,B000003BEM,,5,"08 23, 1998"
AGO0V0VK3VE5G,B000003BO5,,5,"08 23, 1998"
AHEJO3YYJWZHI,B000003CKH,,5,"08 23, 1998"
A2VXTK3DHMHQ3,B000003CLS,,1,"08 23, 1998"
A1MBHUL08PR6QW,B000003D3A,,5,"08 23, 1998"
A3IIR6KDOLME8H,B000003EKB,,4,"08 23, 1998"
ALU44702FDGXL,B000007S8J,,1,"08 23, 1998"
A3O4UC7DNMGJVA,B000007SAV,,4,"08 23, 1998"
A2S8E8AL3GK4DK,B000007SBZ,,5,"08 23, 1998"
A1TLKQC8W9E9EF,B000007SRJ,,4,"08 23, 1998"
AHEJO3YYJWZHI,B000007SRJ,,3,"08 23, 1998"
A3JFQV7JGYGISU,B000007T1A,,5,"08 23, 1998"
A3TIRB7GD6E23Y,B000007T5P,,4,"08 23, 1998"
A3FV2BCK06UBR6,B000007T5P,,5,"08 23, 1998"
A3DJRMIFJF2LQG,B000007TYG,,3,"08 23, 1998"
A1SGQC5LD1KMRN,B000007U8J,,5,"08 23, 1998"
A3CQ185QRF5T12,B000007UGH,,5,"08 23, 1998"
AQP1VPK16SVWM,B000007V25,,4,"08 23, 1998"
AXHQ8UID00DWH,B000007V5A,,4,"08 23, 1998"
A3DJRMIFJF2LQG,B000007VW9,,5,"08 23, 1998"
A1KHFJE392HAJR,B000007W4Z,,5,"08 23, 1998"
AXSUN9E2T07AP,B000007XNG,,4,"08 23, 1998"
ASQLYJLS5OW7B,B0000084IA,,5,"08 23, 1998"
A3DJRMIFJF2LQG,B0000086F8,,4,"08 23, 1998"
A3DJRMIFJF2LQG,B0000086F9,,4,"08 23, 1998"
A2V5FUW5R479T3,B0000088IC,,5,"08 23, 1998"
A2X9JPM4YIK11C,B000008919,,5,"08 23, 1998"
AQP1VPK16SVWM,B0000089A5,,5,"08 23, 1998"
A1YHUHWWFPN59W,B0000089I6,,5,"08 23, 1998"
A1MIODQGIZ1UXT,B000008UKN,,1,"08 23, 1998"
AZCYOTZD8ZY8E,6304568045,,5,"08 23, 1998"
A1H1MTTGYTSPZD,B0000001NN,,5,"08 23, 1998"
A1BE2OGSNB0RTS,B0000001SL,,5,"08 23, 1998"
ABJ9CKFEIREK0,B0000003LI,,5,"08 23, 1998"
A25DHY6A6V1F7I,B0000003TI,,5,"08 23, 1998"
A1C67T4XU7ONUD,B0000004EU,,4,"08 23, 1998"
A1JNAKHKZF5XG5,B0000004TR,,5,"08 23, 1998"
A1KSVFKODIW2JI,B0000004UI,,5,"08 23, 1998"
A1DQERE7DI6UJE,B0000004WA,,4,"08 23, 1998"
A1H3S4YICRV6GA,B0000004ZA,,5,"08 23, 1998"
A59YSLMEG56VB,B000000550,,5,"08 23, 1998"
A3JOTA2M2EK4Z0,B0000005S5,,5,"08 23, 1998"
AQP1VPK16SVWM,B00000063L,,5,"08 23, 1998"
A2UTNY293M10Z,B0000008T7,,1,"08 23, 1998"
A3KAEWHGDCWZEN,B00000099X,,4,"08 23, 1998"
A3KI761BK01D0K,B0000009S9,,4,"08 23, 1998"
A1DVGS7M3HDYSP,B0000009UU,,5,"08 23, 1998"
A36IFECCWACRCF,B000000A1Q,,5,"08 23, 1998"
AHGVS9XSWA6MY,B000002KET,,5,"08 23, 1998"
A3CT7OI1X29PSF,B000002KHJ,,3,"08 23, 1998"
A2WXGYU6GNJ7AN,B000002KK7,,4,"08 23, 1998"
A20IOLT4EJCMIM,B000002KLM,,5,"08 23, 1998"
A2P0TZSCDGIZ57,B000002KLM,,5,"08 23, 1998"
A2VXQL36IFQGKZ,B000002KOQ,,5,"08 23, 1998"
AUPNUC0KT39SC,B000002KP3,,5,"08 23, 1998"
A2P0TZSCDGIZ57,B000002LCK,,5,"08 23, 1998"
A2O8NGI73BRSJO,B000002LF6,,5,"08 23, 1998"
A2JW26A9SIRWEO,156219464X,,5,"08 23, 1998"
A3REA82UWQ8Q38,B000001HR8,,5,"08 23, 1998"
A2OIYMRK9BC7F,B000001ILG,,5,"08 23, 1998"
A39BSTLMW9RIEH,B000001ITN,,5,"08 23, 1998"
AGEJE3WH26UBR,B000001JLU,,5,"08 23, 1998"
A33AMX7OVNE0P9,B000001M1W,,5,"08 23, 1998"
A4SI54LG3GFIX,B000001M3P,,4,"08 23, 1998"
AA1BNWSCLBQU5,B000001MVP,,5,"08 23, 1998"
A2W1T6TDDXH5MI,B000001P1O,,5,"08 23, 1998"
A2H9LCPH33REAF,B000001PIX,,5,"08 23, 1998"
A2NNPLJ00D8UJC,B000001Y15,,5,"08 23, 1998"
A19WTSKG0BX7O4,B0000025XA,,4,"08 23, 1998"
AHDBHIO79FUYG,B00000264B,,5,"08 23, 1998"
A3GSCL6IY5B0QA,B0000026KO,,5,"08 23, 1998"
A2RJP2AVHR395Z,B0000026T2,,5,"08 23, 1998"
A1IDU2KXNU1AMI,B0000026T2,,5,"08 23, 1998"
A2TBY2IWSBPL2G,B00000272G,,5,"08 23, 1998"
A1IDU2KXNU1AMI,B0000027FW,,5,"08 23, 1998"
A1YHUHWWFPN59W,B0000027JR,,5,"08 23, 1998"
A3BLT0EIAQ6FYC,B0000027KA,,4,"08 23, 1998"
AJX6V80QAKRTG,B0000028OP,,5,"08 23, 1998"
A1LZ3VE65JM609,B0000028QB,,5,"08 23, 1998"
AY4ZX5A9P0WSG,B0000061QF,,5,"08 23, 1998"
ADGEGT6TMRPTO,B0000061QZ,,5,"08 23, 1998"
A1TQYDGLJWBFLC,B0000062GG,,5,"08 23, 1998"
AGAGS7T46VSSQ,B0000062S2,,5,"08 23, 1998"
A1Y8P7H3XR5XTD,B0000062UW,,5,"08 23, 1998"
APR5M9CPIL8CZ,B0000062V3,,5,"08 23, 1998"
A1F0I3QFSWCXSC,B0000062V3,,5,"08 23, 1998"
A12HJ4HLFKTV3Y,B0000062VP,,5,"08 23, 1998"
A1NZE0SX9ZYME1,B0000062W1,,5,"08 23, 1998"
A11MTUU4W7CHK5,B0000062XP,,3,"08 23, 1998"
A3JRKS71AM8KDA,B00000634L,,5,"08 23, 1998"
AF87J1QO6UG07,B00000638L,,5,"08 23, 1998"
A2EZHB9XZ0NPA2,B00000638Q,,4,"08 23, 1998"
A3HOVX1GSRR9CO,B0000063FJ,,4,"08 23, 1998"
AGBUIN3DD2NSV,B0000064ST,,5,"08 23, 1998"
A26K5NZRNW6H9B,B0000064U1,,5,"08 23, 1998"
A1ACPTIYKVDLHN,B0000064U1,,5,"08 23, 1998"
AQDVT3PUEVZVJ,B0000065JW,,5,"08 23, 1998"
A1ZVQKIMFJLPVE,B000006785,,4,"08 23, 1998"
A199MG9R3YIN81,B0000069P4,,5,"08 23, 1998"
A33I820PYGGNGM,B000006BZ5,,4,"08 23, 1998"
A2U0G1VIEUC8LQ,B000006C05,,5,"08 23, 1998"
A3MEFG5DQYVXLR,B000006CH7,,5,"08 23, 1998"
A1U08MDURLW0T9,B000006DI6,,4,"08 23, 1998"
A2529PNOQQ6Y2V,B000006E4T,,5,"08 23, 1998"
A34Q6R6MH75MZ9,B000006EHV,,5,"08 23, 1998"
A2RHQTD1YFJ95L,B000006EMY,,4,"08 23, 1998"
A1TLEUE3TIDXNV,B000006EZ3,,5,"08 23, 1998"
A3BLT0EIAQ6FYC,B000006HD8,,5,"08 23, 1998"
ADGEGT6TMRPTO,B000006HD8,,5,"08 23, 1998"
A29XPG4MIXMFG7,B000006NL1,,5,"08 23, 1998"
A2MNG63UV8B1EJ,B000006NTT,,5,"08 23, 1998"
AHEJO3YYJWZHI,B000006NWZ,,1,"08 23, 1998"
A3JVAAVG3FLRT6,B000006NXH,,4,"08 23, 1998"
A9C414HB69VWG,B000006NZV,,5,"08 23, 1998"
A1HD5UOZ0PSQ57,B000006O8N,,5,"08 23, 1998"
A1DHBTEFB63REY,B000006OB0,,5,"08 23, 1998"
AXR78640WCN1Z,B000006OB6,,3,"08 23, 1998"
A36DWQSH1NWN1W,B000006OKA,,4,"08 23, 1998"
A2BMIUTQ5HN23,B000006OMK,,5,"08 23, 1998"
A2O8OSQUMT0BHQ,B000006P11,,5,"08 23, 1998"
A2T6Y5OC93836G,B000006XCV,,5,"08 23, 1998"
AF6RE1PINVYTZ,B000006XFY,,5,"08 23, 1998"
AOH4PHWOS658,079283318X,,4,"08 23, 1998"
A16ZE0H7DGWTGV,1572522747,,5,"08 23, 1998"
A3Q888CRCHZY87,6302859727,,5,"08 23, 1998"
A1TQ1GYWVI1524,6304240554,,5,"08 23, 1998"
A2P0TZSCDGIZ57,B000000OSA,,5,"08 23, 1998"
A3CQ185QRF5T12,B000000OSG,,5,"08 23, 1998"
A3CQ185QRF5T12,B000000P17,,5,"08 23, 1998"
AM8TKIEG571E1,B000000PXA,,5,"08 23, 1998"
A36DPCNFMHLIVP,B000000R5U,,5,"08 23, 1998"
A3GJ2QUB1VAPHY,B000002J88,,5,"08 23, 1998"
A1OMJ514K4HT5G,B000002J8J,,4,"08 23, 1998"
A1M3014X9HFC81,B000002JRD,,5,"08 23, 1998"
A3GYRU4N5GMADS,B000002JUW,,5,"08 23, 1998"
A1EYNWQGWJJ6ZA,B000008USI,,4,"08 23, 1998"
A39Y6O7DLHXEE8,B000008UTB,,5,"08 23, 1998"
A3IBTQ5JK3TX8O,B000008UUI,,5,"08 23, 1998"
A3JVAAVG3FLRT6,B000009CIK,,5,"08 23, 1998"
ACGUG11H7YWPF,B000009CMG,,5,"08 23, 1998"
AEPH6D742ZHVS,B000009D01,,5,"08 23, 1998"
AHEJO3YYJWZHI,B000009EJA,,3,"08 23, 1998"
A1K7TLA5ZVQ8GX,B000009FOV,,5,"08 23, 1998"
A3HEJUYOG926OK,B000009HCL,,4,"08 23, 1998"
A25676CH7MK2RB,B000009HRD,,5,"08 23, 1998"
A3AMLU4N60ZVY6,B000009HRD,,5,"08 23, 1998"
A2Q6DZ9VVJ1ESP,B000009HRD,,5,"08 23, 1998"
A31AHEJ6XU3BFB,B000009HRD,,5,"08 23, 1998"
A2S8E8AL3GK4DK,B000009NS4,,5,"08 23, 1998"
A1G0SOGF6W3OI6,B000009NTL,,5,"08 23, 1998"
A36PC139A6M2GN,B000009NTL,,5,"08 23, 1998"
A1NIKFKYJX9CPQ,B000009NTL,,4,"08 23, 1998"
A9EMWFX5ZZR22,B000009NTX,,4,"08 23, 1998"
AJE6C21OFB7KR,B000009NTX,,5,"08 23, 1998"
A1F0I3QFSWCXSC,B000009NUI,,5,"08 23, 1998"
A2OH24N0YEC0NI,B000009NUP,,5,"08 23, 1998"
A2BA6T2NHK4100,B000009OGW,,4,"08 23, 1998"
APQ94PNIVLRLJ,B000009OPL,,2,"08 23, 1998"
A1OSN44T4N5GWN,B000009PNN,,4,"08 23, 1998"
A1HR4P5Q9TJK5P,B000009PNP,,5,"08 23, 1998"
A1OACC1K7W6K57,B000009PNP,,2,"08 23, 1998"
AYIMRFEGBVAAL,B000009PNY,,4,"08 23, 1998"
A1177WCD1MJG70,B000009QA8,,5,"08 23, 1998"
A2ZZZD2FJ1HVQW,B000009QA8,,4,"08 23, 1998"
A1NO648E824F0H,B000009QJK,,5,"08 23, 1998"
A2ZXVWQNVXZKKU,B000009QK7,,5,"08 23, 1998"
A1Y0W0G3CM8XTQ,B000009QXM,,5,"08 23, 1998"
A19AZVCIGKS7VA,B00000AFSZ,,4,"08 23, 1998"
A20T4O689LJDHG,B000002H42,,1,"08 24, 1998"
A3W15B7H0QOW3H,B000002HN0,,5,"08 24, 1998"
ATCWJY0HA4NOT,B000002HOB,,4,"08 24, 1998"
AESLW22DQB9UW,B000002IXS,,5,"08 24, 1998"
A6ZHB0GP9KQD7,B000002UB2,,5,"08 24, 1998"
AIMJX3HYUOP2V,B000002UFK,,5,"08 24, 1998"
A1Z2LUNC82KB25,B000002UUJ,,5,"08 24, 1998"
A2H03IUPRC94GF,B000002V07,,5,"08 24, 1998"
A2HHME873SDH1I,B0000072MJ,,5,"08 24, 1998"
A1QFCA7IVBASRA,B0000072VT,,4,"08 24, 1998"
APKWKRWGMIF85,B000007NBB,,5,"08 24, 1998"
A6ZHB0GP9KQD7,B000007O6H,,4,"08 24, 1998"
A2S9HCYKMHY36N,B000007QQM,,3,"08 24, 1998"
A1S1O6MMJUTOU2,B000007QRX,,4,"08 24, 1998"
A6ZHB0GP9KQD7,B000007RU1,,4,"08 24, 1998"
A2SKLQ3JOCGQ9K,B00000479A,,5,"08 24, 1998"
A2RIPPHZPH55HH,B000004BOL,,5,"08 24, 1998"
A2YKVTQ401QMQS,B000005B00,,1,"08 24, 1998"
AHEJO3YYJWZHI,B000005BG6,,5,"08 24, 1998"
A17X8L9MGETKDZ,B000005C1B,,5,"08 24, 1998"
A3I2EO48VKI1BZ,B000005C29,,4,"08 24, 1998"
A2WVX9D9JGPSKZ,B000005CDM,,5,"08 24, 1998"
A39IAK67QPJNYQ,B000005DCB,,5,"08 24, 1998"
A6ZHB0GP9KQD7,B000000XHA,,5,"08 24, 1998"
A1XAMW24RMBQP0,B0000014YD,,4,"08 24, 1998"
A1P09U2NKDK2SP,B0000017CR,,4,"08 24, 1998"
A3H9G8P729CFXG,B000001Y4M,,3,"08 24, 1998"
A2DXKCR1U99C3J,B000001Y6V,,5,"08 24, 1998"
A2EIYD8I7XOKWR,B000001YAP,,2,"08 24, 1998"
A6ZHB0GP9KQD7,B0000020ZI,,5,"08 24, 1998"
A36GBHKCN3E89B,B000002191,,5,"08 24, 1998"
A6ZHB0GP9KQD7,B0000025HU,,5,"08 24, 1998"
A3SJP5BUX54PCO,B000001ETB,,5,"08 24, 1998"
A1DQ9D8DWCWF9H,B000002LRJ,,5,"08 24, 1998"
A1VJVX4I9BTY4V,B000002MQ7,,5,"08 24, 1998"
A1H85XW4IG6XTJ,B00000JKFZ,,4,"08 24, 1998"
A6ZHB0GP9KQD7,B0000018V9,,5,"08 24, 1998"
A1QFCA7IVBASRA,B000002BBP,,5,"08 24, 1998"
A6ZHB0GP9KQD7,B000002BIH,,4,"08 24, 1998"
A1ZXUT4KUF70XT,B000002D6L,,1,"08 24, 1998"
A2I9K2R644RV1D,B000002VP3,,4,"08 24, 1998"
A11SB06UDKPC3Q,B000002VRQ,,5,"08 24, 1998"
A2NPCR5E9KL2UT,B000002WT6,,5,"08 24, 1998"
A6ZHB0GP9KQD7,B0000033P0,,1,"08 24, 1998"
A17952OK41K41H,6300248100,,5,"08 24, 1998"
A1PLX7O7HW809U,B000002OKR,,5,"08 24, 1998"
AHEJO3YYJWZHI,B000002P3C,,2,"08 24, 1998"
A6ZHB0GP9KQD7,B000003S0U,,5,"08 24, 1998"
A6ZHB0GP9KQD7,B000003TAJ,,5,"08 24, 1998"
A3DCWSTB2R5R09,B0000041OF,,5,"08 24, 1998"
A15EPJLH159Z7O,B000005LQR,,5,"08 24, 1998"
A1F2PK3ZWZAKD8,B000005VT8,,5,"08 24, 1998"
A1OWFCNGU6D011,B000005XH6,,5,"08 24, 1998"
A36XE527XHLREL,B000005Z6D,,5,"08 24, 1998"
A6ZHB0GP9KQD7,B000005ZDA,,5,"08 24, 1998"
A3U6BPR9PM0U17,B000000DP8,,5,"08 24, 1998"
A1KPVDQV1WKT6K,B000000IVW,,5,"08 24, 1998"
A13MLGVWP0R87N,B000000OFT,,5,"08 24, 1998"
A6ZHB0GP9KQD7,B0000036R8,,5,"08 24, 1998"
AOE20UJUXK0UI,B000003BS1,,5,"08 24, 1998"
A2D49AI8U8ZFJX,B000003BVK,,5,"08 24, 1998"
A3R9HD5ARNJAP8,B000003BVK,,5,"08 24, 1998"
A1JFGYPAFIXJXE,B000003BXE,,4,"08 24, 1998"
A1JFGYPAFIXJXE,B000003BYX,,5,"08 24, 1998"
A6ZHB0GP9KQD7,B000007SBC,,3,"08 24, 1998"
AEG4BVUST64UX,B000007SBF,,4,"08 24, 1998"
A6ZHB0GP9KQD7,B000007SHH,,4,"08 24, 1998"
A1YQIKL18YFVWX,B000007YEI,,5,"08 24, 1998"
A6ZHB0GP9KQD7,B000002L8C,,5,"08 24, 1998"
A6ZHB0GP9KQD7,B000002LGL,,5,"08 24, 1998"
A1DD43WYWMN5GO,6304698763,,5,"08 24, 1998"
A6ZHB0GP9KQD7,B000001I0A,,5,"08 24, 1998"
A1OMJ514K4HT5G,B000001IQE,,5,"08 24, 1998"
A2R0R6MMQLCDOW,B000001IXO,,5,"08 24, 1998"
A2SHGDCXHI5RGL,B000002952,,5,"08 24, 1998"
A147FZUN884UKZ,B000006HD8,,5,"08 24, 1998"
A1IW5QATTSEXT3,B000000UZU,,5,"08 24, 1998"
ABYVQUKZLM5G1,B000002JNE,,5,"08 24, 1998"
A6ZHB0GP9KQD7,B000009CH3,,4,"08 24, 1998"
A19FVYCSS1USJY,B000009D1Y,,4,"08 24, 1998"
A3IWVZ79YIAIRB,B000009D33,,5,"08 24, 1998"
A6ZHB0GP9KQD7,B000009OGW,,5,"08 24, 1998"
A6ZHB0GP9KQD7,B000009QQI,,3,"08 24, 1998"
A90SSH0P9ASTK,B00000AFGM,,5,"08 24, 1998"
A1H61R6NMEGK41,B000002HH2,,5,"08 25, 1998"
A2PRJXTI9Q2C6Y,B000002UJQ,,5,"08 25, 1998"
A1W2RTMU135KEN,B000007OED,,4,"08 25, 1998"
A1PNW7PN9FWDSP,B000007Q8J,,4,"08 25, 1998"
A3M2BVYX6HG8VM,B000005AMD,,5,"08 25, 1998"
A25BCUGRAAW6RQ,B0000010KZ,,4,"08 25, 1998"
A1HGRL7BMUTLC7,B000002G8W,,5,"08 25, 1998"
A1HGRL7BMUTLC7,B000002GA9,,5,"08 25, 1998"
A10P0ZKYJ1WWPZ,B000002GYI,,5,"08 25, 1998"
A1LBBULBEREVEF,6302060788,,4,"08 25, 1998"
A1ZABWWTK51XD5,B000001ERO,,5,"08 25, 1998"
AONCIZDT2W12V,B000001EXX,,4,"08 25, 1998"
ABGFNK60ZSUFW,B000001FD8,,5,"08 25, 1998"
ACMS7P063BE10,B000002LRZ,,5,"08 25, 1998"
A1QJPY8YRJKHQW,B000002NE4,,5,"08 25, 1998"
AX67X9DR4BB91,B000002NF8,,4,"08 25, 1998"
A300F8LZWYZO31,B000002NIH,,5,"08 25, 1998"
ASV232DATMMS0,B000002NJS,,3,"08 25, 1998"
A228KR60R9TGUC,B000002O53,,4,"08 25, 1998"
A228KR60R9TGUC,B000002O6R,,5,"08 25, 1998"
A2OP6FVDEY2I9K,B000002OGY,,5,"08 25, 1998"
A162QNBKXP7W22,B0000019P9,,4,"08 25, 1998"
ATBEL00CP2EST,B0000019R2,,5,"08 25, 1998"
A173812D3YO8V9,B000002G11,,5,"08 25, 1998"
AHEJO3YYJWZHI,B000002VSQ,,5,"08 25, 1998"
A1HGRL7BMUTLC7,B000002VU3,,1,"08 25, 1998"
A228KR60R9TGUC,B000002WQ9,,5,"08 25, 1998"
A2WVX9D9JGPSKZ,B000002OSR,,5,"08 25, 1998"
AU2MZBMCS5AJZ,B000002QMB,,4,"08 25, 1998"
A1HGRL7BMUTLC7,B000002R4Z,,4,"08 25, 1998"
A1WSD5708FRHOB,B000002TWF,,4,"08 25, 1998"
A1WSD5708FRHOB,B000002TWG,,5,"08 25, 1998"
A1WSD5708FRHOB,B000002TZL,,3,"08 25, 1998"
AF5JAZKUZPVT5,B000002U21,,4,"08 25, 1998"
A1LG8A426GG098,B000003O8H,,5,"08 25, 1998"
AIZJCRR8NJBIV,B000003QLM,,5,"08 25, 1998"
AU2MZBMCS5AJZ,B000003RFQ,,5,"08 25, 1998"
AU2MZBMCS5AJZ,B000003RSW,,4,"08 25, 1998"
A2UYAVKM9W3UN4,B000003S5H,,5,"08 25, 1998"
A19WTSKG0BX7O4,B0000040LV,,3,"08 25, 1998"
A5FNBCVNNWVO6,B000005HDQ,,3,"08 25, 1998"
A2YDZIO6H9N3L6,B000005M7V,,5,"08 25, 1998"
A6UT3D3D0EWCQ,B000005ZGZ,,5,"08 25, 1998"
A2QBQVGPZKVJQI,767802659,,4,"08 25, 1998"
A19WTSKG0BX7O4,B000000FDV,,4,"08 25, 1998"
AU2MZBMCS5AJZ,B000000GSU,,2,"08 25, 1998"
A22XYFFX0B32A7,B000000IRB,,5,"08 25, 1998"
A14LU10J52SRGM,B000000OR5,,5,"08 25, 1998"
A1BMXLB1I8XAAU,B0000035ID,,4,"08 25, 1998"
A228KR60R9TGUC,B000003BG6,,5,"08 25, 1998"
A3EDMPJOYBYCX0,B000003F2N,,5,"08 25, 1998"
A25BCUGRAAW6RQ,B000007SPD,,5,"08 25, 1998"
A3UEMQ3ASDJR0Z,6303977871,,2,"08 25, 1998"
A2VXQL36IFQGKZ,630450392X,,5,"08 25, 1998"
A19WTSKG0BX7O4,B0000001B1,,3,"08 25, 1998"
A37CAU4LQTZJSP,6304756143,,5,"08 25, 1998"
A2OWR6P7O6LBH3,B000001L5V,,4,"08 25, 1998"
A1EW7XKKEE1XHO,B000001M1B,,5,"08 25, 1998"
AW99OND658TB9,B000001P10,,4,"08 25, 1998"
AF1G457PCEDJ8,B0000026WB,,5,"08 25, 1998"
AU507O8LA8ZF1,B00000638D,,5,"08 25, 1998"
A2AJFF11TMZSFI,B00000638Q,,5,"08 25, 1998"
A3QII1BACGZ1XX,B000006MX5,,5,"08 25, 1998"
AZ4QUU0N4F9OH,B000006NPY,,4,"08 25, 1998"
A2WVX9D9JGPSKZ,B000000OXT,,5,"08 25, 1998"
A3U23DSUWYN1N7,B000000UMA,,5,"08 25, 1998"
A228KR60R9TGUC,B000002J4G,,5,"08 25, 1998"
A2WVX9D9JGPSKZ,B000002JWU,,5,"08 25, 1998"
AAV0AIUP8SKYD,B000009DYV,,4,"08 25, 1998"
A19WTSKG0BX7O4,B000009FGJ,,3,"08 25, 1998"
A1RV82PL8RD0RQ,B000009NTX,,5,"08 25, 1998"
A21N1V2EXAGNWS,B000009OGW,,5,"08 25, 1998"
A6CBOENGDR2GD,B000009QOO,,5,"08 25, 1998"
A1EB5UXCKP51AI,B00000ADG2,,5,"08 25, 1998"
AXZ0A0TXWTW9Z,B00000AE5V,,4,"08 25, 1998"
A1G0EY7C39VSLW,B00000AFK4,,5,"08 25, 1998"
A1YI5CWNYJMC51,783225261,,5,"08 26, 1998"
A34SXYXTHGF3DI,6301801253,,4,"08 26, 1998"
A1C2HVGR2IQNT5,B000007NAW,,5,"08 26, 1998"
A13E7UJ56GYBLW,889841772,,5,"08 26, 1998"
A2NVJYSEN7J56N,6300214699,,5,"08 26, 1998"
A34SXYXTHGF3DI,6304154178,,5,"08 26, 1998"
A34SXYXTHGF3DI,6304154194,,5,"08 26, 1998"
A3M31F1E729L2S,B000002ANX,,4,"08 26, 1998"
A3MIQPV2GSP8XO,B000002BG4,,5,"08 26, 1998"
A3J7CFLNGT844W,1565073568,,5,"08 26, 1998"
A20951I210L0IB,6300216918,,3,"08 26, 1998"
A37TEP94LH9M2U,792151712,,4,"08 26, 1998"
A2TRZ5P0JUDT3L,B000000FVZ,,5,"08 26, 1998"
A1AE7LQ10XSOXE,630482615X,,5,"08 26, 1998"
A34SXYXTHGF3DI,6302993636,,5,"08 26, 1998"
ANQAPH34QPUIA,6302756499,,2,"08 27, 1998"
A3UUCLGK4S2KHA,B000007NDA,,5,"08 27, 1998"
AZE3LIPGM5U25,B000007NDA,,5,"08 27, 1998"
AUR5SXGPWYMBI,B000007ROG,,4,"08 27, 1998"
A9H3IGHLBFS48,B0000059LU,,5,"08 27, 1998"
A177T1BY3FQOYQ,B000005B00,,5,"08 27, 1998"
A19ZARK6F637WO,B00000127E,,5,"08 27, 1998"
A190RQC7990A71,B00000163G,,5,"08 27, 1998"
A1ADCBSGDZRCM0,B000001YPL,,4,"08 27, 1998"
A32VU96DFCWA6K,B000002537,,5,"08 27, 1998"
A1IYR8KNYPV0T9,B00000256G,,5,"08 27, 1998"
A3COABPGRRF8OP,B000001EQ4,,5,"08 27, 1998"
A2MCZGSS6UJHDS,B000002LJZ,,5,"08 27, 1998"
A2X67I3N7NFB33,B000002MF2,,5,"08 27, 1998"
A1RU1MPA34NLZY,767808673,,5,"08 27, 1998"
A1PM9FYABNIC6K,B000002OYG,,5,"08 27, 1998"
A1NA6GJJ87C5TY,B000002P1B,,4,"08 27, 1998"
A2Z4WNIGC6XHRU,B000003MSM,,4,"08 27, 1998"
AVZS7FDWSWPTA,B000003ZEJ,,4,"08 27, 1998"
A1S7DZ6H9JUSFQ,B000005JB4,,5,"08 27, 1998"
A2M9BH1KHMO9JR,B000005KRX,,5,"08 27, 1998"
